country_code,country_name,indicator_code,indicator_name,year,value
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,2021,26.77147
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,2020,26.42809
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,2019,26.36913
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,2018,25.48395
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,2017,25.39946
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,2016,25.0181
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,2015,26.17611
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,2014,26.16084
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,2013,28.38683
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,2012,27.55399
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,2011,28.7236
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,2010,29.11961
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,2009,28.19832
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,2008,29.3241
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,2007,25.87021
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,2006,29.98851
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,2005,28.59257
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,2004,23.5535
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,2003,26.0425
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,2002,24.28772
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,2001,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,2000,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1999,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1998,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1997,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1996,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1995,
